Canonical_SMILES,LD50_mgkg
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,154.0
N#Cc1ccc(Cl)c([N+](=O)[O-])c1,2050.0
COc1cc(CC(C)N)cc2c1OCO2,170.0
CCOC(=O)C(C)O,8200.0
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,140.0
Clc1cccc(SCc2nn[nH]n2)c1,2200.0
CS(=O)(=O)O,200.0
C1CC2CC1C1SSSC21,300.0
CCOCN(C(=O)CO)c1c(C)cccc1CC,2400.0
Nc1ccc(Sc2ccc(N)cc2)cc1,900.0
C=C(C)C(C)=O,180.0
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,76.0
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,690.0
CCOC(=O)C(C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)C(=O)OCC,520.0
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1800.0
CS(=O)(=O)c1nnc(C(F)(F)F)s1,311.9
O=S1(=O)CCCC1,1973.5
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,406.5
O=C(O)COc1ccc(Cl)cc1Cl,405.0
CNC(=O)Oc1ccc(NC(=O)OC)c(C(C)C)c1,27.0
[H]/N=C(\C)NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,3.7
CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,4.0
O=C(Cl)CCl,208.0
CCCCC#N,332.0
CC(=O)OCCN(CCC#N)c1ccccc1,2070.0
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,455.0
Cc1ccc(Cl)cc1N,464.0
O=c1[nH]oc2ccccc12,2650.0
Cc1cc(Cl)cc2sc(-c3sc4cc(Cl)cc(C)c4c3OS(=O)(=O)O)c(OS(=O)(=O)O)c12,4360.0
O=C1NN=C(c2ccccc2)CO1,441.0
CSC,3300.0
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,3509.0
CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1450.0
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,1330.0
CC12CCC(C(Br)C1=O)C2(C)C,4450.0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,0.68
CNC(=O)c1sc(-c2cc(OC)c(OC)c(OC)c2)nc1C,5200.0
CCCC(C)CO,1410.0
BrCC=CCBr,62.0
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,1450.0
CN(C)CCCNCCCN(C)C,2250.0
NC(=S)Cc1cccc2ccccc12,60.0
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1250.0
ClC1=C(Cl)C2(Cl)C3C4OC4(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,457.0
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,1210.0
O=C(CF)Nc1ccc(Br)cc1,29.0
CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,1447.0
COC(=O)CC1CCCCC1,2500.0
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,5001.0
C=CCn1ccc(=O)c(O)c1C,800.0
CCOP(=O)(SCC)SCC,140.0
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,160.0
CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,7400.0
COc1ccc2c(c1)c(CC(=O)Oc1cccc(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,307.0
O=S(=O)(O)O,350.0
CC(=O)OC(C)(C)CCc1ccccc1,4850.0
ClC(Cl)C(Cl)Cl,200.0
CCCC(C)C(=O)O,2040.0
Cc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1,5600.0
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,39.0
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,0.62
Cn1c(=O)c2c(ncn2CCCCCN2CCN(c3ccc(Cl)cc3)CC2)n(C)c1=O,353.0
CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,1040.0
O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,1100.0
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,165.0
CC(=O)CCCO,6400.0
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,2345.0
C=CC(=C)Cl,450.0
CC(C)N(N=O)C(C)C,850.0
O=C(O)CSc1nc(-c2ccccc2)ns1,500.0
O=c1sc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,0.55
OCCCl,58.0
N#CCCCCCN,820.0
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,3755.0
NC1CCCCC1,720.0
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)OCCCCCCCC(C)C,12000.0
CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCCCC4)ccc3N(C)C12,15.3
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,225.0
CCCN(CCC)CCc1cccc2c1CC(=O)N2,396.0
O=S(=O)(O)CCS,4440.0
Cc1ncc(CO)c(CN)c1O,7500.0
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,716.0
CC(=O)Cl,910.0
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,4930.0
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,590.0
Cc1ccnc(C)c1,200.0
C=CCSC(=S)SC(Cl)(Cl)Cl,2180.0
Nc1cc(OCc2ccccc2)c(C(=O)NCCN2CCOCC2)cc1Cl,1.5
CN=C(O)ON=C(C)C(C)(C)[N+](=O)[O-],13.0
COc1ccc(-c2nc(C)c(C(N)=O)s2)cc1OC,6200.0
CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1,4164.0
O=C(O)CCC1(CCC(=O)O)c2ccccc2-c2ccccc21,2140.0
CC(C)OP(=S)(OC(C)C)SCn1ncccc1=O,50.0
CCC1C(=O)OCC1Cc1cncn1C,402.0
COP(=O)(OC)SC,15.0
Oc1ccc(Cl)cc1,500.0
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,4203.0
CCOC(=O)CSP(=S)(OCC)OCC,1100.0
CCN(CCNS(C)(=O)=O)c1ccc(N)c(C)c1,400.0
Nc1ccc(-c2nc3cc(N)ccc3[nH]2)cc1,5001.0
CCOC(=O)C(N)CS,5001.0
CCC12COP(=O)(OC1)OC2,3.08
CC(C)C1CCC2CC(O)CCC2C1,4200.0
Cc1nc2cnc3ccccc3c2s1,900.0
COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,148.1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,113.0
CCS(=O)(=O)Cl,360.0
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,2500.0
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,800.0
CCN(CCCl)c1ccccc1,616.0
C=CCOC(=O)Cc1ccccc1,650.0
C=CCOC=O,124.0
CCOC(=O)NS(=O)(=O)c1ccc(Cl)cc1,380.0
CCCCCCCCCO,3200.0
O=[PH](O)c1ccccc1,1345.0
CC(CC(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)O,134.0
C=CCc1ccc(OC)cc1,1230.0
NC12CC3CC(CC(C3)C1)C2,900.0
ClC=CCCl,110.5
CC1CC(C)(C)OB(OC(C)CC(C)(C)OB2OC(C)CC(C)(C)O2)O1,4724.0
CCOc1ccc(NC(=O)CC(C)=O)cc1,176.0
CCN(CC(=O)OCC(F)(F)F)c1cccc(C)c1,1900.0
Cc1ccc(OC(=O)c2ccccc2)cc1,2644.0
COP(=S)(OC)SCSc1ccccc1Cl,13.0
C[N+](C)(C)CCCl,600.0
COP(N)(=S)OC,410.0
CCOP(=O)(CC)OCC,2330.0
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,750.0
COCCC#N,4390.0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,76.0
CCN(CC)CCCl,50.0
Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,374.0
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,1660.0
Cc1nc2ccccc2c(=O)n1-c1ccc(Br)cc1,185.0
CCCOP(=O)(SCCC)SCCC,129.0
O=C1OC(=O)C2CC=CCC12,5410.0
CC(C)OCC1CO1,4200.0
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,8000.0
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1600.0
Oc1cc(Cl)ccc1Cl,580.0
CO[SiH](OC)OC,9330.0
CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,141.0
Cc1cc(=O)nc(SCc2ccccc2N(C)C)[nH]1,2400.0
Cc1cccc(C(C)C)c1,2970.0
c1ccc(C2=C(c3ccccc3)SCCO2)cc1,3000.0
CCOC(=O)C(Br)CBr,240.0
C=CC(=C)CCCC(C)(C)OC(C)=O,6300.0
O=C1c2ccccc2-c2c([N+](=O)[O-])cc3c4cc([N+](=O)[O-])c5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,10000.0
O=COCc1ccccc1,1400.0
O=C(O)CO,1938.0
Fc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,2.386
CC(=O)CCC=C(C)C,3500.0
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,350.0
CC(=O)OC(C)(C)Cc1ccccc1,3300.0
C=C(C)C(=O)OC(=O)COC(C)C,9000.0
CN(C)N=O,37.0
CCN(CC)CCOCc1ccc(C)cc1,531.0
O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)O)c1,2600.0
Nc1cccc(O)c1,1410.0
CSCCC(N)C(=O)O,36000.0
Cc1ccc(N)cc1C,810.0
COC(=O)Nc1nc2ccccc2n1C(=O)NCCCCCC#N,2500.0
Cc1cccnc1-n1c(C)nc2ccccc2c1=O,395.0
CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC,21500.0
COc1c2ccoc2cc2oc(C)cc(=O)c12,832.0
CCN(CC)C(=S)S,1000.0
c1ccc2c(OCCN3CCCC3)ccnc2c1,280.0
O=[N+]([O-])c1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,9.865
C=CCc1ccc(OC=O)c(OC)c1,3400.0
C1CSCCO1,2830.0
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,2200.0
C#CCCCC#C,2300.0
O=C1C=Cc2cc(Br)ccc2C1=O,3900.0
C1CO1,72.0
NC(CCC(=O)O)C(=O)O,15800.0
CC=NN(C)C=O,320.0
CN(C)CCOC(c1ccccc1)c1ccccc1,390.0
OCC1CO1,420.0
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.0
O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,12000.0
O=c1c(Cl)c(Cl)cnn1-c1ccccc1,2520.0
COC(=O)c1ccccc1N,2910.0
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,2635.0
CCc1nccnc1C,600.0
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,686.0
O=C1N=NC2COc3c(cc([N+](=O)[O-])cc3[N+](=O)[O-])N12,3690.0
CNC(C)C(O)c1ccccc1,464.0
CCN(CCCl)CCCl,2.5
COc1ccccc1NC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,1550.0
CCOCCC#N,3200.0
Cc1ccc(Cl)cc1,2100.0
O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl,10.0
CC(C)=CC1C(C(=O)OC2CC(=O)C(C3C=CCC3)=C2C)C1(C)C,1410.0
Cc1ccn(C(=O)NCCCCNC(=O)n2ccc(C)n2)n1,4600.0
N#Cc1ccc2nc(C(F)(F)F)[nH]c2c1,4.411
N#Cc1c(Cl)cccc1Cl,2710.0
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,3960.0
COc1ccccc1N,1505.0
C=CC(C)(O)CCCCC,1800.0
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,518.0
ClCc1ccc(CCl)cc1,1280.0
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,875.0
COc1ccccc1,3700.0
CCCCc1c(OC(=O)c2ccccc2)n(-c2ccccc2)n(-c2ccccc2)c1=O,2198.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,500.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,6000.0
C#[SiH2+],2001.0
CCC(C)(CCC(C)C)C(=O)OOC(C)(C)C,8082.0
CNC(=O)ON=C1SCCS1,3.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,10000.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccc(Cl)c(Cl)c1,730.0
CNCCCN1c2ccccc2CCc2ccccc21,871.0
C=CC(=O)OCC(C)C,4895.0
CN(C)CCC=C1c2ccccc2COc2ccccc21,147.0
CCOCCC(=O)OCC,5001.0
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,5300.0
CCC(C)c1ccccc1OC(=O)NC,350.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1=COCCO1,2001.0
c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,359.0
CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1,75.0
O=Cc1ccccc1-c1ccccc1C=O,2830.0
C[N+](C)(C)C,10.0
Nc1nc2c(Cl)cccc2o1,500.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,221.0
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,20000.0
CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,5.0
COC(=O)Nc1nc2ccccc2[nH]1,6400.0
C=CCOC(=O)CCC1CCCCC1,585.0
C=CC(=O)OCCCCOC(=O)C=C,587.0
CC(C)CCN(C)C,225.0
CC(Oc1ccc2ccccc2c1)/C(O)=N/c1ccccc1,15000.0
CNC(=O)Oc1ccccc1,540.0
CCC(=O)OCCOc1ccccc1,4400.0
CCOC(=O)C1OC1c1ccccc1,2300.0
CCCC(=O)N(C)C(=O)Oc1cc(C)cc(C(C)C)c1,1220.0
CCOC(=O)C1(c2ccccc2)CCN(CCOCc2ccccc2)CC1,284.0
CCCCOC(=O)CC(C)=O,11260.0
C1CCCNCC1,20.7
FC(F)(F)c1nc2ccc(Cl)cc2[nH]1,6.817
Cc1cc(C)c(C)c(C)c1,5157.0
CC(C)(O)C(=O)c1ccc(OCCO)cc1,4082.0
O=C(c1cccnc1)N1CCN=C1Nc1c(Cl)cccc1Cl,80.0
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,530.0
CN(C)C(=O)Oc1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,41.0
FC(F)(F)c1nc2cc(Br)c(Cl)cc2[nH]1,9.044
COP(=S)(OC)SCSc1cc(Cl)ccc1Cl,220.0
SCCc1cnccn1,158.0
O=C1C(=C2Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,2001.0
FC(F)(F)c1nnc2c3ccccc3ccn12,660.0
CC(S)C(=O)NCC(=O)O,1300.0
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,6200.0
O=C(Nc1ccccn1)NC1CCCCC1,2001.0
CC=CC(C)=O,3200.0
CC(CN1c2ccccc2Sc2cccnc21)N(C)C,1220.0
N#Cc1cc(I)c(O)c(I)c1,112.0
CC(C)CC(C)O,2590.0
CCCCCCCCCCCCN(CCCN)CCCN,252.3
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,1800.0
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,481.0
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,630.0
OC(CBr)C(O)C(O)C(O)CBr,1500.0
CCC1(CC)C(=O)C=CN(CN2CCNCC2)C1=O,1340.0
O=C1CSC(=S)N1,320.0
O=C(O)Cc1ccc(OCC2CC2)c(Cl)c1,895.0
Cc1ccc(=O)n(CSP(=S)(OC(C)C)OC(C)C)n1,155.0
COc1ccc2c(=O)c(C)c(C)oc2c1CN1CCOCC1,44.0
CC(N)Cc1ccccc1,30.0
Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,330.0
OCC(O)CO,9084.99999999999
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1,1419.0
c1ccc(Oc2ccccc2)cc1,2450.0
O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,11300.0
O=C1CCCN1,328.0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,16356.0
CC(C)O[PH](=O)OC(C)C,1700.0
COP(=S)(OC)SCn1nc(Cl)ccc1=O,5.0
COP(=S)(OC)SCC(=O)O,2500.0
Cc1ccc(N)c(S(=O)(=O)O)c1,11700.0
Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],1394.0
O=C1CCC2CCCCC2O1,3900.0
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1120.0
CNCCCC12CC(c3ccccc31)c1ccccc12,1320.0
CC(C)(C(=O)c1cccnc1)c1cccnc1,521.0
NCC(=O)O,7930.0
Cc1cc(C)c(Cc2cc(C)c(C)cc2C)cc1C,4500.0
NC(=O)c1ccc(Cl)c(N)c1,900.0
Cc1nn(C)c2c1NCc1ccccc1O2,1360.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,250.0
CCN(CC)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(CC)CC)cc2)cc1,650.0
C#CCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,876.0
CCC(C)CC(CC)Nc1ccc(NC(CC)CC(C)CC)cc1,2400.0
c1ccc(NC[Si]23OCCN(CCO2)CCO3)cc1,0.328
S=C1NCCS1,300.0
CCN(CC)CCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,1300.0
CCCCCCCCCCCCCCCCCCCCCCO,10000.0
CCN(C(C)C)C(C)C,317.0
Cc1nc(-c2cccnc2)sc1[N+](=O)[O-],815.0
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,2001.0
CC(C)CCOC(=O)c1ccccc1,6330.0
COC(=O)Cl,60.0
CCOc1ccc(N2C(=O)C=CC2=O)cc1,630.0
FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1,7.181
NCCOC(=O)c1ccccc1,9274.0
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,280.8
CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,2800.0
OCC(O)C(O)C(O)CO,14100.0
O=C(O)CNCP(=O)(O)O,10537.0
COP(=S)(OC)Oc1cc(C)ccc1C(C)C,750.0
NNc1nnc(NN)c2ccccc12,350.0
NCCNCCNCCN,2285.0
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,52.0
COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,302.0
CCOC(=O)c1ccccc1,2100.0
C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,18501.0
Cc1ccc(CCOC(=O)c2cccnc2)cc1,3501.0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCN(CCO)CC1)c1ccccc1CC2,147.0
c1ccc2[nH]c(-c3cscn3)nc2c1,2080.0
CN(SC(Cl)(Cl)Cl)C(=O)Oc1cccc2c1OC(C)(C)C2,125.0
Cc1cc(C)nc(Nc2ccccc2)n1,4149.0
OC(CCl)CCl,110.0
C=CC(=O)OCCOCC,1070.0
CCN(CC)N=O,220.0
Nc1cc(-c2cccs2)no1,1850.0
Cc1cc(O)c(C(C)(C)C)cc1C,1030.0
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,1140.0
O=C(NO)Nc1ccc(Cl)c(Cl)c1,1850.0
CNC(=O)Oc1ccc(C)c(C)c1,290.0
Cc1ccc2oc(=O)ccc2c1,1680.0
COCCOc1cccc(S(=O)(=O)Nc2ncccn2)c1,2850.0
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,1200.0
CC1=CC(=O)NS(=O)(=O)O1,5438.0
[H]/N=C(\N)NCCCCCC(=O)Oc1ccc(C(=O)OCC)cc1,6480.0
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,1445.0
CSCc1cnc(C)c(O)c1CO,4300.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,79.0
CS(=O)(=O)c1ccc(CN(CCO)C(=O)C(Cl)Cl)cc1,12500.0
CC(C)CCC(C)Nc1ccc(Nc2ccccc2)cc1,2100.0
CCC(C)=C1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2020.0
CCOP(=S)(OCC)SCCSCC(=O)NC,18.0
COCCOC(=O)CC(C)=O,5001.0
CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,200.0
CCCCCOc1ccc(Br)cc1COCCN1CCOCC1,1200.0
C=C(C=CC)C1=C(C)CCCC1(C)C,2920.0
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,14.0
C=COC(=O)C(CC)CCCC,4290.0
BrCCBr,93.5
CCCCCCCC(=O)N(C)C,2001.0
CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,240.0
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)OC)c1CC(C)C,1420.0
CNC(=O)Oc1cc(C)c(S(C)=O)c(C)c1,42.0
C=CC(=O)OCCCCCCOC(=O)C=C,5001.0
O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,19800.0
O=c1[nH]c2[nH]cnc(=O)c2[nH]1,1759.0
Nc1c2c(nc3ccccc13)CCCC2,70.0
O=c1[nH]c2cc(Cl)c(Cl)cc2o1,700.0
COC(C)CO,5710.0
CC1CCC=C2N(C)C=C(C(=N)O)C(=O)N21,750.0
COc1ccc(NC(=O)N(C)C)cc1Cl,1600.0
Cc1cc(=S)c(N)n[nH]1,1975.0
C=C1CCC2CC1C2(C)C,4700.0
CC1OC(C)OC(C)OC(C)O1,227.0
C=CC(=O)OCC(CC)CCCC,4435.0
C#CCO,20.0
CCNc1nc(Cl)nc(N(CC)CC)n1,594.0
CC(C)=NNC(=O)CSc1cc(Oc2ccc(F)cc2)ncn1,380.0
CCC(CC)(C(=O)O)c1cccc2ccccc12,1080.0
C1COCCOCCOCCO1,2830.0
C1CCNC1,300.0
CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,250.0
O=Cc1cccc(Br)c1,1126.0
NNC(=O)c1ccncc1,650.0
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,23.75
N#Cc1cc(I)c(O)c(I)c1,110.0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,230.0
CCC(CC)COCCOC(=O)CCCCC(=O)OCCOCC(CC)CC,3250.0
CCCCOc1ccc(CC(=O)NO)cc1,3370.0
O=[N+]([O-])c1cccc(Cl)c1Cl,381.0
Cc1cc(N)ccc1S(=O)(=O)NCCO,8900.0
O=C(O)C(O)C(O)C(O)C(O)CO,10380.0
C1CN1c1nc(N2CC2)nc(N2CC2)n1,13.0
CNCC12CCC(c3ccccc31)c1ccccc12,700.0
Clc1ccc(Cc2ccc(Cl)cc2)cc1,1000.0
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,1370.0
CCCC(=O)OC(OC(=O)CCC)OC(=O)CCC,3200.0
CCCCCCCCCCCCCCCCCCN(C)C,2116.0
CC1=CC(=O)CC(C)(C)C1,1500.0
O=c1cc(O)c1=O,41.0
O=[N+]([O-])c1ccc2nc(C(F)(F)F)[nH]c2c1,3.663
N#CCNCC#N,710.0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,57.0
COc1ccc(N)c(S(=O)(=O)O)c1,10000.0
CC1(C)C(=O)N(CO)C(=O)N1CO,2001.0
CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,3000.0
CC1(C)SC2C(NC(=O)COc3ccc(Cl)c(Cl)c3)C(=O)N2C1C(=O)O,2500.0
Nc1c(Cl)cc(Cl)cc1Cl,2400.0
CCC(=O)c1ccc(N)cc1,177.0
OCC(O)C(O)CO,13100.0
OCC[N+](CCO)(CCO)CCO,2250.0
CCSSCC,2030.0
CCOP(=S)(OCC)SCSC(=S)N(C)C,150.0
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,3000.0
CC(C)CNC(=O)CF,42.0
COc1ccccc1OCC(O)CO,1510.0
O=C(CCl)c1ccc(O)cc1,230.0
CCOC(=O)CCC1(CCC(=O)OCC)c2ccccc2-c2ccccc21,6170.0
O=C(NCCO[N+](=O)[O-])c1cccnc1,1220.0
CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,640.0
Clc1sc(Cl)c(Cl)c1Cl,70.0
CCCCCCCCCCCCCCCCCC(=O)O,4600.0
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,515.0
CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,79.0
NCCSSCCN,896.0
CCCC=CC(OC)OC,1700.0
CCc1cc2c(cc1C=O)C(C)(C)CCC2(C)C,3200.0
C=CCOC(=O)C(=C)C,70.0
CCOC(=O)Nc1c[n+](N2CCOCC2)no1,1050.0
COc1ccccc1OC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,1450.0
