LD50_mgkg,Canonical_SMILES
6140.0,COB(OC)OC
3884.0,N#Cc1cc([N+](=O)[O-])ccc1N
500.0,CCCCOCCCOC(=O)COc1ccc(Cl)cc1Cl
0.65,CNC(=O)ON=CC(C)(C)SC
320.0,CC=NN(C)C=O
63.0,CC1(C)[C@H](C=C2CCCC2)[C@H]1C(=O)OCc1coc(Cc2ccccc2)c1
1000.0,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1.Cl.Cl
3710.0,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-]
10000.0,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
473.0,CC(C)(C)c1ccc(C(=O)O)cc1
184.0,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
1478.0,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
15500.0,OCCCCC(O)CO
100.0,CNNC
4250.0,CC(=O)OCCC(C)CC(C)(C)C
153.0,O=C1C=CC(=O)N1c1ccccc1
885.0,CCN(CC)c1nc(NC(C)C)nc(OC)n1
78.0,C1OC1C1CO1
664.0,CC(O)COC(=O)CBr
5230.0,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1
1800.0,CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1
4000.0,Clc1ccc(SN=Nc2cc(Cl)c(Cl)cc2Cl)cc1
10800.0,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1
178.0,CCCC[P+](CCCC)(CCCC)Cc1ccc(Cl)cc1Cl.[Cl-]
1.25,Cc1cc(N(C)C)nc(Cl)n1
4.68,O=C(O)CF
1480.0,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
3650.0,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1
2.75,CCOP(=O)(CC)Sc1ccccc1
242.0,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1
3000.0,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1
1300.0,CCCCCCCCCCCCOS(=O)(=O)O
790.0,CCSC(=O)COc1ccc(Cl)cc1C
31.0,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC
2600.0,CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1
4400.0,CCCc1ccc(OC)cc1
2000.0,N#CCC[Si](Cl)(Cl)Cl
0.55,CC(C)OP(C)(=O)F
35.5,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C
140.0,*Cl.*Cl.*Cl.*Cl.Oc1ccccc1
2600.0,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
100.0,Cc1c(N)nc(C)c2c1[nH]c1ccccc12
3170.0,CCCCCCCCCCCCCCCCCC1=NCCN1
1510.0,CP(=O)(O)CCC(N)C(=O)O
4111.0,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1
2300.0,CC(C)Cc1ccc(CC(=O)O)cc1
1690.0,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl
3900.0,CCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
250.0,CN(C)c1ccncc1
470.0,C=CCCC(=O)O
15000.0,O=C(Cc1ccccc1)OCCc1ccccc1
330.0,O=C(CS)OCCOC(=O)CS
2114.0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl
1840.0,Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl
26533.0,CCCCCCC(CO)CCCC
100.0,Cc1cccc(N)n1
365.0,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
5430.0,Nc1ccc2c(S(=O)(=O)O)cccc2c1S(=O)(=O)O
318.0,CCOC(=O)NNc1nncc2ccccc12
940.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O
1050.0,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1
682.0,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
1660.0,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
2372.0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl
545.0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
5300.0,Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
27.6,C=CC[N@@+]12CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)CC7=CCO)c7ccccc7N(C=C([C@@H](C[C@@H]31)C(=CCO)C2)[C@H]54)[C@@H]69.[Cl-].[Cl-]
235.0,CCN(CC)c1cc(C)nc2ncnn12
3400.0,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl
6480.0,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1.CS(=O)(=O)O
189.0,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
750.0,OCC(O)CN1CCN(c2ccccc2)CC1
1533.0,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
501.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1.Cl
747.0,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]
1250.0,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
6000.0,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1.Cl
670.0,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC
675.0,CC(NNC(=O)c1ccccc1)c1ccccc1
4164.0,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
534.0,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
4412.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
5000.0,CC(=CC(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
416.0,COCc1c(C(C)C)nc(C(C)C)c(C=C[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+]
2157.0,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1.Cl
4936.0,C[C@@H](O)C(=O)O
3700.0,CC(C)=CCCC(C)=CC(=O)O
15800.0,N[C@@H](CCC(=O)O)C(=O)[O-].O.[Na+]
4250.0,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21
3200.0,CCC(C)OC(C)=O
250.0,C=CCOC(=O)CCC
5.43,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl
359.0,O=C(O)CCC(=O)O.c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1
165.0,CC1NCCOC1c1ccccc1.Cl
2150.0,FC(F)(F)c1ccc(Cl)cc1Cl
7430.0,CC1=CC(=O)NS(=O)(=O)O1
40.0,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C
183.0,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
250.0,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
100.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
500.0,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1.Cl
170.0,COc1cc(CC(C)[NH3+])cc2c1OCO2.[Cl-]
210.0,C=COCCCl
1000.0,O=[N+]([O-])OCCOCCOCCO[N+](=O)[O-]
1254.0,CCCCCCS
4900.0,CC=Cc1ccc(OCc2ccccc2)c(OC)c1
3250.0,Oc1ccc2c(c1)CCC2
500.0,C=CC(=O)OCCOCCOCCOC(=O)C=C
2000.0,CCN(CC)C(=O)c1ccccc1
3200.0,CCOCCC#N
30.0,CC1(C)CN(c2ccccc2)NC1=O
50.0,C=CS(=O)(=O)COCS(=O)(=O)C=C
316.0,C=CC(=O)N(C)C
3400.0,CSc1ccc(O)cc1C
2333.0,O=C([O-])[O-].[Cs+].[Cs+]
1450.0,CC(=O)OCc1ccc(C(C)C)cc1
19700.0,CCCCC(CC)CO[Si](O)(O)O
3200.0,CC(C)=COC(=O)c1ccccc1O
140.0,C=C(C)C=O
2500.0,CC=Cc1ccc(OC)c(OC)c1
2800.0,CC(C=O)c1ccccc1
3940.0,CCCC(=NOCC)C1=C(O)CC(C2CCCSC2)CC1=O
56.8,CN(CC[C@H](N)CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O)C(=N)N
395.0,S=C([S-])NCCNC(=S)[S-].[NH4+].[NH4+]
6200.0,CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl
112.0,N#Cc1cc(I)c([O-])c(I)c1.[Na+]
3.0,COC(=O)C=C(C)OP(=O)(OC)OC
3050.0,C=CCOCCO
5540.0,O=C(O)C(c1ccccc1)c1ccccc1
700.0,CCCCCc1ccccc1O
5.0,OCCF
2.5,CCN(CCCl)CCCl
27.0,NC(=[NH2+])SCc1ccccc1.[Cl-]
800.0,Cc1ccc(C)nc1
360.0,CCS(=O)(=O)Cl
2280.0,Oc1nc2ccccc2[nH]1
900.0,O=[N+]([O-])c1ccc(O)c(Cl)c1
3200.0,CC=CC(C)=O
100.0,CCNC(N)=S
11600.0,CCOC(=O)C=C(C)C
71.0,CCC1(CC)COC(=O)NC1=O
280.0,FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F
1728.0,C[Si](C)(C)N=C=N[Si](C)(C)C
3440.0,Cc1cccc(C(=O)Cl)c1
2460.0,CCO[Si](C)(C)c1ccccc1
4100.0,CC(=O)C(C)=Cc1ccccc1
3800.0,Cc1ccc2ccc(=O)oc2c1
4500.0,C=CC(=O)OCCCCCCC
1140.0,CC(Cl)(Cl)CCl
634.0,CCCCc1ccccc1O
10.0,N#C[Se-].[K+]
501.0,CC=CC#N
14000.0,O=C([O-])c1cc(N=Nc2ccc(S(=O)(=O)[O-])cc2)ccc1O.[Na+].[Na+]
1740.0,COc1ccccc1S
3450.0,NCCCOCCCCOCCCN
5000.0,Nc1ccc(-c2nc3cc(N)ccc3[nH]2)cc1
1550.0,CCO[Si](C)(C)CCl
2830.0,C1CSCCO1
2570.0,NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1
200.0,CC(C)C[Si](Cl)(Cl)Cl
10900.0,O=C([O-])c1cc(O)nc(O)n1.[K+]
1825.0,O=C(CCl)CC(=O)Nc1ccccc1
91.5,CNS(=O)(=O)c1cc(OC)c(N)cc1C
2263.0,N#CCC(=O)c1ccc(N)cc1
3650.0,CCCCCCCCCCCCCCCCC[N+](C)(C)C.COS(=O)(=O)[O-]
12500.0,Nc1ccc(O)c2c1C(=O)c1c(N)c(Br)cc(O)c1C2=O
12080.0,CC(O)CN(CC(C)O)c1nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5cc(S(=O)(=O)[O-])ccc5S(=O)(=O)[O-])nc(N(CC(C)O)CC(C)O)n4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)nc(Nc2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])n1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
200.0,CCO[PH](=S)OCC
178.0,O=C1C(Cl)=C(Cl)C(Cl)(Cl)C1(Cl)Cl
127.0,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC
29.1,O=[N+]([O-])C(Br)(Br)CO
392.0,CNC(=O)c1cnn(C(C)(C)C)c1C#N
1150.0,c1ccc(-c2ccc(CCOc3ncnc4ccccc34)cc2)cc1
8530.0,C=COC(=O)CCC
3800.0,COc1cc2ccc(=O)oc2cc1O
1978.0,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1
5200.0,CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C
2900.0,O=COCC=Cc1ccccc1
9840.0,CC(C)CCOC=O
5540.0,C=CCc1ccccc1
4820.0,CCC(C(=O)O)C1(O)CCCCC1
1050.0,C=CCC(C(=O)NC(N)=O)C(C)C
7.0,COP(=O)(OC)Oc1ccc(SC)cc1
348.0,CCCCNCC1COc2cccc(OCC)c2O1
1500.0,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
9618.0,C#CC(C)(CCC=C(C)C)OC(C)=O
271.0,FC(F)(F)c1cccc(C2CNCCO2)c1
620.0,CC(C)=CC(C)=NNc1nncc2ccccc12
680.0,C#CC1(OC(C)=O)CCCCC1C(C)CC
990.0,O=CNC(N1CCOCC1)C(Cl)(Cl)Cl
7590.0,CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl
540.0,CCC1CCC(C)NC1
1010.0,CC=Cc1cc(OC)c(OC)cc1OC
0.887,*Cl.*Cl.*Cl.*Cl.*Cl.*Cl.c1ccc2c(c1)Oc1ccccc1O2
10.0,O=C1C2C[C@@H]3C4C2C2(Cl)[C@@H](Cl)[C@](Cl)([C@H]13)[C@@]4(Cl)C2(Cl)Cl
2295.0,C[N+]1(CCC(O)(c2ccccc2)c2cccs2)CCOCC1.[I-]
1100.0,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[I-]
2968.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
1350.0,N=C(O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O
2.0,CN=C(O)ON=C1SCOC1(C)C
12000.0,CCOc1ccc2cc(S(=O)(=O)O)ccc2c1N
3755.0,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C.[Na+]
380.0,CC[C@H](C)N
2100.0,CC(O)C(=O)[O-].[Li+]
5940.0,C=COCCOC(=O)C(=C)C
1900.0,CC=C(C)C=CC=C(C)C
4700.0,O=C1c2ccccc2C(=O)N1CC1CO1
1000.0,CC[N+](CC)(CC)CCO.[I-]
594.0,CN(C)[SiH](N(C)C)N(C)C
2240.0,CC[n+]1c(C=C2Sc3ccccc3N2C)ccc2ccccc21.[I-]
1800.0,CC(CN1C(=O)N(CC2CO2)C(C)(C)C1=O)OCC1CO1
500.0,Cc1cccc2sc(N)nc12.Cl
880.0,CC(=O)C(Cl)C(=O)OC(C)c1ccccc1
3000.0,Nc1ccc(N=Nc2c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])c(N=Nc4ccccc4)c(O)c3c2N)cc1.[Na+].[Na+]
36.0,CC(=O)C1=C(O)[C@@H]2[C@H]3c4c[nH]c5cccc(c45)C[C@H]3C(C)(C)N2C1=O
110.0,CNC(C)Cc1ccc(Cl)cc1
1000.0,CC(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1
1300.0,CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1
400.0,Cl.OC(c1ccccc1)(c1ccc(Cl)cc1)C1CCCCN1
3.0,CC1CC(C)(O)CC(C(O)CC2CC(=O)NC(=O)C2)C1=O
5000.0,CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1
521.0,C[C@H](C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1
858.0,CC1(C)CC2(N=C(O)N(CCCN3CCC(O)CC3)C2=O)c2cc(Cl)ccc2O1
575.0,N=C1NCC(CN2CCN(c3ccccc3)CC2)O1
1500.0,CCCN=C(O)OCC(O)C1COc2ccccc2O1
2000.0,COc1c(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)cc(C)nc1C
13.0,CNCC(O)c1cccc(NS(C)(=O)=O)c1.CS(=O)(=O)O
173.0,CC(Cl)COP(=O)(OCC(C)Cl)Oc1ccc([N+](=O)[O-])cc1
1400.0,CCc1cc(=O)c2ccccc2o1
369.0,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.Cl
23.0,CN1CC[C@@]2(C)c3cc(OC(O)=NCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12
600.0,CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C.Cl
1690.0,CN(C)CCCN1C(=O)c2cc([N+](=O)[O-])ccc2Oc2ccccc21.Cl
263.0,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.Cl
26.0,CC(C)OP(=S)(CCl)Sc1ccc(Cl)cc1
716.0,CC1=NN(c2ccccc2)C(=O)C1C=O
250.0,CCC(C)OC(C[n+]1ccccc1)c1ccccc1.[Br-]
2.3,CCOP(=S)(CC)SCSCSP(=S)(CC)OCC
13958.0,CCCCN1CCCC1C(O)=Nc1c(C)cc(C)cc1C.Cl
2.0,CCP(=S)(OCCCl)Oc1ccc(C#N)cc1
3250.0,Cl.Cl.Nc1cccc(C(O)CNC2CC2)c1
458.0,CC(NN)c1ccccc1.O=C(O)C(=O)O
250.0,CCCCCCc1ccc(C(CBr)OCC(CC)CCCC)cc1
250.0,CCCCC(CC)COC(CBr)c1ccc(C2CCCC2)cc1
7070.0,CCOP(=S)(OCC)Oc1cc(C)n(CC)c(=O)c1
220.0,CCN(CC)CCN=C(O)c1cc(Cl)c(N)cc1OCc1ccccc1
60.0,C#CCN(C)c1ccccc1OC(O)=NC
14.0,CCOP(=S)(CC)SCN1C(=O)c2ccccc2C1=O
25.0,C=CCNP(=O)(OC=C(Cl)Cl)OCCCl
100.0,O=C1C(Cl)C2(Cl)C3C(Cl)OCC3C1(Cl)C2(Cl)Cl
900.0,C#CCN1CCC2=C(C1)c1c(O)cc(C(C)C(C)CCCCC)cc1OC2(C)C
200.0,OC1(c2ccc(F)cc2)c2ccccc2C2=NCCN21
2502.0,CCOC(=O)C1=CNC2CCCC(C)N2C1=O
500.0,CC(Cc1ccccc1)NCC1COc2ccccc2C1=O.Cl
746.0,CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O
210.0,Cl.OCCN1CCN(CCCN2c3ccccc3Sc3cccc(Cl)c32)CC1
400.0,Br.Cc1ccccc1C(OC1CC2CCC(C1)N2C)c1ccccc1
28.0,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)CC1
3.7,CCOP(=S)(OCC)SC(CC(=O)OCSC)C(=O)OCSC
625.0,CCCOC(C1=NCCCN1)c1ccccc1
1050.0,CC1N=C(S)N=C1O
163.0,CCOC(O)=Nc1ccc(=NC(Cc2ccccc2)c2ccccc2)[nH]c1N.Cl
100.0,CN=C(O)CSP(=O)(OC)SC
1480.0,CCCC(=O)OC(Cl)C(Cl)(Cl)Cl
515.0,CCCCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCCCC
190.0,Cl.c1cc2c(c(NC3=NCCN3)c1)CCCC2
253.0,CCC(=O)OC1(c2ccccc2)CCN(C)C1C.Cl
200.0,COP(=S)(OC)SC1CCSc2ccc(Cl)cc21
211.0,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCl)OCCCCl)ccc12
8.0,OC(CF)=Nc1ccccn1
832.0,CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)C=C(C)C
13.0,CCOP(=S)(OCC)Oc1cc2ccccc2oc1=O
6850.0,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl
700.0,C[N+](C)(C)CCI.[I-]
3.0,COP(=O)(N=C(O)CCCCl)SC
790.0,COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1
215.0,CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1.[Na+]
435.0,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1.Cl
359.0,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)[C@H](O)[C@@H](O)C(=O)O
17.9,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)SCC
2347.0,CCN(CC)C(C)C(=O)c1ccc(NS(C)(=O)=O)cc1.Cl
3000.0,CCCCC(CC)COP(=O)(Cl)OCC(CC)CCCC
100.0,COP(=S)(OC)SC1CSC=CO1
250.0,CCOP(C)(=S)NOc1cccc2ccccc12
45000.0,CCCCCCCCC1OC1CCCCCCCC(=O)OCC1(CC)OC1CCC
6300.0,CCO[Si](Cl)OCC
1600.0,NN1C(=O)CC(c2cccc(Br)c2)C1=O
5890.0,CC(C=O)CCC(C)(O)C=O
1540.0,COc1ccc2c(c1)CCC(N(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)C)C2.Cl
600.0,CC(CN(C)C)CN1c2ccccc2OCOc2ccc(Cl)cc21.Cl
370.0,CCCN(CCC)C(=O)C(CCC(O)=NCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)N=C(O)c1ccccc1
870.0,Br.CC(=O)SCc1cnc(C)c(O)c1CSC(C)=O
1000.0,CN1C[C@H](CC(C#N)C(=N)O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
2665.0,CCCCCCCCCCOC(=O)C[N+](C)(C)CCSCC[N+](C)(C)CC(=O)OCCCCCCCCCC.[Cl-].[Cl-]
1188.0,NC(Cl)c1nc(Cl)c(Cl)c(Cl)c1Cl
55.3,COP(=O)(SC)c1ccccc1
2933.0,Cc1ccccc1OCC(O)CN(NC=NC(=O)c1ccccc1)C(C)C
4490.0,CS(=O)(=O)O.OC(CNCC(O)[C@@H]1COc2ccccc2O1)[C@@H]1COc2ccccc2O1
6800.0,COc1ccc(O)c(C(C)(C)C)c1C(O)c1ncc([N+](=O)[O-])n1C
480.0,Cl.c1ccc(C2CN3CCSC3=N2)cc1
70.2,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
3000.0,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O
0.206,*Cl.*Cl.*Cl.*Cl.*Cl.c1ccc2c(c1)Oc1ccccc1O2
9000.0,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1
1097.0,CC(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1
1092.0,CCn1c2c(c3cccc(N)c31)CCCC2.Cl
2590.0,CC=CC(=O)OC(C=CC)OC(=O)C=CC
970.0,CCOC(=S)C=Cc1ccc([N+](=O)[O-])cc1
8000.0,COC(=O)C(O)=C(O)C(=O)OC
215.0,O=S1(=O)CCC(Br)C1
210.0,CCN(CC)N=Nc1cccnc1
400.0,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccc(Cl)cc21
350.0,Cc1ccccc1N=NN(C)C
3757.0,CN(C)c1ccc(N=Nc2cccc(C(=O)O)c2)cc1
325.0,CCOP(=S)(OCC)N(SN(C)C(=O)ON=C(C)SC)C(C)C
22.0,CCOC(=O)C=C(C)OP(=O)(OCC)OCC
80.0,CC(=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SCCC#N)SCCC#N
700.0,C=CC=NNc1ccccc1
8.9,CNC(=O)ON=C1SC(=NC(C)C)SC1(C)C
258.0,COc1ccc(C=C2C(=O)N=C3c4ccccc4N=CN23)cc1
9.0,C=CC(=CC)C(=C1C2C=C(C(O)(c3ccccc3)c3ccccn3)C1C1C(=O)N(CCOC)C(=O)C21)c1ccccn1
5250.0,CC(=O)OCC(COc1ccccc1)OC(C)=O
335.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.Cl
900.0,COc1cc(NC(=O)OCCCN2CCN(c3ccccc3)CC2)cc(OC)c1OC.O=C(O)C=CC(=O)O
12000.0,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccc(N=Nc4c(S(=O)(=O)[O-])cc5cc(S(=O)(=O)[O-])cc(O)c5c4O)cc3)c(O)c12.[Na+].[Na+].[Na+].[Na+]
331.0,CNCCCC1c2ccccc2CN(C)c2ccccc21.O=C(O)C=CC(=O)O
420.0,Cc1ccc(NC2=NCCN2)c(Cl)c1.O=[N+]([O-])O
1850.0,COc1ccc(CNc2cc(C(O)CNC(C)(C)C)ccc2O)cc1.Cl
280.0,Cl.c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCCN3)O2)cc1
500.0,Cc1cccc(N2CCN(CC=Cc3ccc4c(c3)CCC(=O)N4Cc3ccccc3)CC2)c1.O=C(O)C(=O)O
830.0,Cc1ccn(C(N)=O)n1
30.0,Cl.[O-][N+](CCCl)(CCCl)CCCCCl
625.0,Cc1cc(=O)cc(-c2ccccc2)o1
2460.0,CCC(CC)COCCC#N
2100.0,c1ccc(CNc2ncnc3c2NCN3)cc1
10700.0,CC(=O)Nc1cccc(NC(C)=O)c1
830.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.Cl
4000.0,CCOCCCCO
610.0,CN(C)CCCN1c2ccccc2Sc2cccnc21.Cl
900.0,CC(C)=NNC(=O)CSc1cc(Oc2ccc(C)cc2)ncn1
160.0,O=NN1CN(N=O)CN(N=O)C1
30.0,FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1
15.3,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCCCC4)ccc3N(C)[C@@H]12
2880.0,CN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)C1CCCCC1.O=C(O)[C@H](O)[C@@H](O)C(=O)O
1000.0,CCOC(=O)c1noc(C)c1C(C)=O
1639.0,CN(CCCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1
134.0,c1ccc(-n2cnnc2)cc1
710.0,Cc1ccc(N2C(=O)C=CC2=O)cc1
195.0,CCOC(=O)N1CC=Cc2ccccc21
83.0,N#CSc1ccc(C(=O)O)cc1
295.0,CNC(=O)Oc1cccc2c1OC(C)(C)C2=O
3447.0,CCCCCCOC(=O)Oc1ccccc1C(=O)O
67.0,CNC(=O)Oc1c(C(C)C)ccc(C)c1N(C)C
1200.0,Cc1cc(Cl)ccc1OCC(=O)[O-].[NH4+]
130.0,c1nc(NC2CC2)c2ncn(C3CC3)c2n1
826.0,CCSCCOc1ccc([N+](=O)[O-])cc1
82.0,C=C(Cl)C(=O)Nc1ccc(OC)cc1
215.0,C=CC(=O)OCC(=O)OCC
9.0,CNC(=O)Oc1ccc(C)c2c1OC(C)(C)O2
7000.0,O=C=Nc1ccccc1C(F)(F)F
1000.0,S=c1[nH]c2cc(Cl)ccc2o1
810.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
7.881,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1
77.0,O=[N+]([O-])CCCO
215.0,COP(=S)(Cl)Cl
